5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	20	21	21	22	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	0	0	5	5	5	5	5	5	5	5	5	5	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	0	0	5	5	5	5	5	5	5	5	5	5	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	0	0	5	5	5	5	5	5	5	5	5	5	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	0	0	5	5	5	5	5	5	5	5	5	5	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	0	0	5	5	5	5	5	5	5	5	5	5	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	114	115	113	113	113	113	113	113	113	113	113	113	113	113	114	115	113	113	113	113	113	113	113	113
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	0	0	5	5	5	5	5	5	5	5	5	5	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	116	117	7	7	7	7	7	7	7	7	7	7	7	7	116	117	113	113	113	113	113	113	113	113
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	28	29	30	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	0	0	5	5	5	5	5	5	5	5	5	5	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113
5	5	5	5	5	5	5	28	29	29	30	5	5	5	5	5	5	5	5	5	31	32	33	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	28	29	30	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	28	29	30	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	28	29	29	29	30	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	34	35	36	19	5	0	0	5	5	5	5	5	5	5	5	5	5	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113
5	5	5	5	5	5	5	31	32	32	33	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	31	32	33	5	5	28	29	29	29	30	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	31	32	33	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	31	32	32	32	33	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	8	37	38	23	5	0	0	5	5	28	29	30	5	5	39	40	5	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	113	113	113
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	41	42	42	43	19	5	5	5	5	5	5	5	5	5	31	32	32	32	33	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	8	37	38	23	5	0	0	5	5	31	32	33	5	5	45	46	40	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	113	113	113	113
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	47	48	48	49	23	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	50	51	51	51	51	51	52	19	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	8	37	38	23	5	5	5	5	5	5	5	5	5	5	45	53	54	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	113	113	113	113	113
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	50	51	52	19	5	5	5	5	5	5	5	5	5	5	5	5	60	48	49	23	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	39	40	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	61	62	62	62	62	62	63	23	5	5	5	5	5	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	8	37	38	23	5	5	5	5	5	5	5	5	5	39	64	53	54	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	113	113	113	113	113	113
5	5	39	40	5	5	5	5	5	5	5	5	5	5	5	5	5	61	62	63	23	5	5	5	5	5	5	5	5	69	70	70	71	72	48	49	23	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	39	40	39	64	54	39	40	5	39	40	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	16	17	17	17	17	17	18	73	63	23	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	8	37	38	23	5	5	5	5	5	5	5	5	39	64	53	53	54	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113
5	39	64	54	39	40	39	40	5	5	5	5	5	5	5	5	5	5	62	63	23	5	5	5	5	34	35	35	35	36	77	70	71	72	48	49	23	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	45	46	64	46	64	53	54	5	45	46	40	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	69	70	70	70	70	70 	71	78	63	23	5	5	5	5	5	5	5	5	5	5	5	0	5	5	5	0	5	5	5	5	5	5	5	5	5	5	5	0	0	5	39	40	5	5	5	5	5	5	5	5	5	5	5	5	5	16	17	18	37	38	23	5	0	0	5	5	5	5	5	45	53	53	53	54	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113
5	45	46	64	53	54	45	46	40	5	5	5	5	5	5	69	70	71	78	63	23	5	5	5	5	8	37	37	37	38	80	70	34	35	35	35	35	35	36	19	5	5	5	82	82	82	82	82	82	5	5	5	39	64	53	53	53	53	53	54	39	64	53	54	5	5	82	82	5	5	5	5	5	5	5	5	5	5	5	5	34	35	35	35	35	35	36	77	71	78	63	23	5	5	5	5	5	5	5	5	5	5	0	0	5	5	5	0	0	5	5	5	5	5	5	0	0	5	5	0	0	5	45	46	40	5	5	5	5	5	5	5	5	5	5	5	5	69	70	71	83	38	23	5	0	0	5	5	0	0	5	45	53	53	53	46	40	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113
5	45	53	53	53	46	64	53	54	5	82	82	82	5	5	20	21	22	84	85	23	5	5	5	5	86	87	87	87	88	89	21	86	87	87	87	87	87	88	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	5	5	82	82	82	5	5	86	87	87	87	87	87	88	89	22	84	85	23	5	5	5	5	5	5	5	5	5	0	0	0	5	5	5	0	0	0	5	82	82	82	5	0	0	5	5	0	0	39	64	53	54	5	5	5	5	5	5	5	5	5	5	5	5	20	21	22	93	88	23	5	0	0	5	5	0	0	5	45	53	53	53	53	54	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	96	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	0	0	0	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113
